FECHA;HORA;G2_VT_1RLA;G2_VT_1RLO;G2_VT_2RLA;G2_VT_2RLO;G2_VT_ALO;G2_JT_GEN_P;G2_ZT_INY1;G2_ZT_INY2;G2_ZT_INY3;G2_ZT_INY4;G2_ZT_INY5;G2_ZT_INY6
19-07-2019;11:16:41;0.954299;0.49424;1.2253;0.277714;0.514687;10540;54.136;53.7911;0;53.8369;53.8689;0
19-07-2019;11:16:42;0.898146;0.483101;1.18395;0.254826;0.529488;10540;54.1772;53.8262;0;53.8796;53.8689;0
19-07-2019;11:16:43;0.87953;0.48661;1.2517;0.285039;0.548409;10530;54.136;53.8262;0;53.7636;53.8689;0
19-07-2019;11:16:44;1.02586;0.471504;1.34188;0.277714;0.507362;10530;54.136;53.8643;0;53.8018;53.8338;0
19-07-2019;11:16:45;0.97322;0.483101;1.40963;0.243229;0.551919;10540;54.1772;53.8262;0;53.8018;53.8338;0
19-07-2019;11:16:46;0.917067;0.490425;1.23659;0.277714;0.601053;10550;54.136;53.8262;0;53.8018;53.7942;0
19-07-2019;11:16:47;0.984817;0.464179;1.35698;0.25864;0.616159;10520;54.1009;53.7911;0;53.8369;53.8338;0
19-07-2019;11:16:48;0.958419;0.490425;1.25521;0.25864;0.518196;10510;54.1772;53.8643;0;53.8796;53.8338;0
19-07-2019;11:16:49;0.935988;0.48661;1.25521;0.266117;0.563516;10530;54.136;53.7911;0;53.8018;53.8689;0
19-07-2019;11:16:50;0.946975;0.520638;1.16503;0.295872;0.529488;10540;54.1772;53.8262;0;53.8018;53.8338;0
19-07-2019;11:16:51;1.02235;0.479133;1.33425;0.273747;0.548409;10540;54.136;53.8262;0;53.7636;53.8689;0
19-07-2019;11:16:52;1.01503;0.475624;1.33425;0.235904;0.555734;10540;54.1009;53.8262;0;53.8018;53.8338;0
19-07-2019;11:16:53;1.0901;0.479133;1.38689;0.311437;0.537118;10510;54.1772;53.8262;0;53.8018;53.8338;0
19-07-2019;11:16:54;0.894179;0.479133;1.2517;0.300145;0.578164;10530;54.136;53.8643;0;53.8018;53.8338;0
19-07-2019;11:16:55;0.943465;0.460212;1.17998;0.251316;0.593729;10530;54.1772;53.8262;0;53.8018;53.8338;0
19-07-2019;11:16:56;0.965896;0.464179;1.24392;0.269627;0.593729;10540;54.136;53.7911;0;53.8796;53.8338;0
19-07-2019;11:16:57;1.02235;0.464179;1.29274;0.247501;0.544442;10520;54.1772;53.7911;0;53.8018;53.8689;0
19-07-2019;11:16:58;1.05608;0.460212;1.51507;0.22858;0.551919;10500;54.1772;53.7911;0;53.8369;53.8338;0
19-07-2019;11:16:59;1.03334;0.471504;1.41711;0.30396;0.540932;10510;54.136;53.8643;0;53.7636;53.8689;0
19-07-2019;11:17:00;0.999619;0.48661;1.17998;0.247501;0.551919;10510;54.1772;53.8643;0;53.8369;53.8338;0
19-07-2019;11:17:01;1.04143;0.464179;1.33425;0.239719;0.491798;10540;54.136;53.8262;0;53.8018;53.8338;0
19-07-2019;11:17:02;0.95079;0.471504;1.25521;0.307469;0.582132;10500;54.1009;53.7911;0;53.8018;53.8338;0
19-07-2019;11:17:03;1.04494;0.471504;1.24743;0.247501;0.601053;10500;54.136;53.8262;0;53.8018;53.8689;0
19-07-2019;11:17:04;1.05608;0.479133;1.39071;0.266117;0.585641;10520;54.136;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:05;0.969711;0.479133;1.39422;0.251316;0.525521;10530;54.1772;53.8262;0;53.8018;53.8338;0
19-07-2019;11:17:06;0.920577;0.467994;1.31914;0.235904;0.476692;10550;54.136;53.8262;0;53.8018;53.8338;0
19-07-2019;11:17:07;1.00343;0.471504;1.25902;0.224918;0.544442;10550;54.1009;53.8262;0;53.8018;53.8338;0
19-07-2019;11:17:08;1.00694;0.48661;1.20638;0.300145;0.57084;10520;54.1772;53.7911;0;53.8018;53.8338;0
19-07-2019;11:17:09;1.04875;0.490425;1.07851;0.311437;0.589761;10520;54.1772;53.7911;0;53.8369;53.8689;0
19-07-2019;11:17:10;1.08598;0.490425;1.23659;0.221103;0.551919;10520;54.136;53.8643;0;53.8018;53.8338;0
19-07-2019;11:17:11;0.867933;0.471504;1.27382;0.22858;0.529488;10530;54.1772;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:12;0.924392;0.483101;1.36446;0.277714;0.532998;10530;54.1772;53.8643;0;53.7636;53.8338;0
19-07-2019;11:17:13;1.00694;0.475624;1.39422;0.300145;0.548409;10520;54.136;53.8262;0;53.8018;53.8338;0
19-07-2019;11:17:14;0.935988;0.460212;1.39803;0.273747;0.529488;10510;54.136;53.7911;0;53.7636;53.8338;0
19-07-2019;11:17:15;1.01122;0.475624;1.43175;0.292363;0.578164;10520;54.136;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:16;0.954299;0.49424;1.43954;0.285039;0.563516;10540;54.136;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:17;1.05959;0.475624;1.34936;0.266117;0.563516;10540;54.1772;53.8262;0;53.8369;53.8338;0
19-07-2019;11:17:18;0.958419;0.471504;1.25521;0.235904;0.499275;10530;54.1009;53.7911;0;53.8018;53.8689;0
19-07-2019;11:17:19;0.996109;0.479133;1.18395;0.269627;0.585641;10530;54.136;53.8643;0;53.8018;53.8689;0
19-07-2019;11:17:20;1.05226;0.483101;1.71405;0.277714;0.616159;10510;54.1772;53.7911;0;53.8018;53.9071;0
19-07-2019;11:17:21;0.946975;0.460212;1.39422;0.198672;0.563516;10510;54.136;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:22;1.13512;0.464179;1.40963;0.239719;0.638285;10520;54.136;53.8643;0;53.8018;53.8338;0
19-07-2019;11:17:23;0.917067;0.467994;1.39071;0.285039;0.611887;10520;54.1772;53.8643;0;53.8018;53.8338;0
19-07-2019;11:17:24;0.902266;0.471504;1.23659;0.221103;0.56733;10510;54.136;53.8262;0;53.8796;53.8338;0
19-07-2019;11:17:25;0.902266;0.479133;1.35286;0.243229;0.537118;10530;54.136;53.8643;0;53.8018;53.8338;0
19-07-2019;11:17:26;1.02235;0.479133;1.33074;0.247501;0.574655;10530;54.136;53.8262;0;53.7636;53.9071;0
19-07-2019;11:17:27;0.95079;0.483101;1.32647;0.216983;0.56733;10530;54.136;53.8643;0;53.8018;53.8689;0
19-07-2019;11:17:28;0.992142;0.471504;1.34936;0.266117;0.649882;10520;54.136;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:29;0.894179;0.49424;1.31167;0.232395;0.57084;10520;54.1772;53.8262;0;53.8369;53.8338;0
19-07-2019;11:17:30;0.909743;0.48661;1.30434;0.239719;0.510872;10520;54.1772;53.8643;0;53.8796;53.8338;0
19-07-2019;11:17:31;0.939498;0.467994;1.31914;0.25864;0.56733;10540;54.1772;53.8262;0;53.8369;53.8338;0
19-07-2019;11:17:32;0.95079;0.49424;1.42824;0.30396;0.544442;10540;54.136;53.8262;0;53.8369;53.8689;0
19-07-2019;11:17:33;0.965896;0.475624;1.38338;0.266117;0.582132;10510;54.136;53.8262;0;53.8369;53.9071;0
19-07-2019;11:17:34;0.954299;0.460212;1.37179;0.26215;0.540932;10510;54.136;53.8643;0;53.7636;53.8338;0
19-07-2019;11:17:35;0.932174;0.471504;1.402;0.247501;0.616159;10510;54.1772;53.8643;0;53.8018;53.8689;0
19-07-2019;11:17:36;1.13863;0.48661;1.32296;0.247501;0.582132;10540;54.136;53.8262;0;53.8018;53.8338;0
19-07-2019;11:17:37;1.08248;0.49424;1.18746;0.25864;0.559243;10530;54.136;53.7911;0;53.8018;53.8338;0
19-07-2019;11:17:38;1.01503;0.512856;1.17998;0.254826;0.522011;10530;54.1009;53.7911;0;53.8018;53.7942;0
19-07-2019;11:17:39;0.826886;0.467994;1.17998;0.288548;0.529488;10520;54.0261;53.7102;0;53.6507;53.7209;0
19-07-2019;11:17:40;0.935988;0.497749;1.2401;0.239719;0.537118;10510;53.9529;53.6019;0;53.6156;53.6446;0
19-07-2019;11:17:41;0.969711;0.49424;1.32296;0.281224;0.593729;10520;53.8796;53.4859;0;53.4997;53.5698;0
19-07-2019;11:17:42;1.01503;0.475624;1.43175;0.232395;0.544442;10510;53.7636;53.4127;0;53.3883;53.4585;0
19-07-2019;11:17:43;0.962386;0.471504;1.48455;0.239719;0.585641;10470;53.6156;53.2647;0;53.3104;53.3425;0
19-07-2019;11:17:44;0.965896;0.490425;1.28145;0.281224;0.559243;10470;53.4997;53.2219;0;53.1624;53.1945;0
19-07-2019;11:17:45;0.992142;0.48661;1.43603;0.251316;0.619974;10440;53.3883;53.1105;0;53.0892;53.0785;0
19-07-2019;11:17:46;0.95079;0.471504;1.22881;0.243229;0.563516;10450;53.0083;52.7733;0;52.7489;52.7413;0
19-07-2019;11:17:47;0.927901;0.502022;1.30785;0.300145;0.551919;10440;52.9;52.6223;0;52.636;52.668;0
19-07-2019;11:17:48;0.935988;0.475624;1.25521;0.26215;0.559243;10440;52.7489;52.3934;0;52.3735;52.4788;0
19-07-2019;11:17:49;0.943465;0.471504;1.28542;0.25864;0.529488;10350;52.52;52.285;0;52.2576;52.3278;0
19-07-2019;11:17:50;0.954299;0.471504;1.20638;0.285039;0.548409;10340;52.4849;52.1309;0;51.9936;52.1416;0
19-07-2019;11:17:51;0.939498;0.475624;1.28542;0.26215;0.525521;10340;52.2988;52.0562;0;52.0363;52.0638;0
19-07-2019;11:17:52;0.913252;0.460212;1.34936;0.247501;0.574655;10340;51.9936;51.8318;0;51.8807;51.8776;0
19-07-2019;11:17:53;1.02235;0.456703;1.27794;0.221103;0.551919;10260;51.8853;51.6426;0;51.6182;51.6884;0
19-07-2019;11:17:54;0.996109;0.471504;1.22881;0.232395;0.499275;10230;51.8074;51.4565;0;51.4672;51.5373;0
19-07-2019;11:17:55;0.939498;0.48661;1.17647;0.243229;0.488289;10200;51.6213;51.3787;0;51.3191;51.4244;0
19-07-2019;11:17:56;0.920577;0.471504;1.2401;0.251316;0.518196;10190;51.5434;51.1925;0;51.1299;51.2734;0
19-07-2019;11:17:57;0.943465;0.464179;1.17647;0.26215;0.491798;10180;51.4321;51.1925;0;51.1299;51.2001;0
19-07-2019;11:17:58;0.804303;0.464179;1.08598;0.239719;0.510872;10150;51.3191;51.0033;0;51.017;51.0872;0
19-07-2019;11:17:59;0.924392;0.471504;1.2253;0.198672;0.522011;10130;51.0948;50.93;0;50.8659;50.9758;0
19-07-2019;11:18:00;0.894179;0.456703;1.31914;0.254826;0.514687;10130;51.0567;50.7408;0;50.6767;50.7897;0
19-07-2019;11:18:01;0.935988;0.464179;1.20638;0.247501;0.491798;10100;50.8659;50.6661;0;50.5638;50.7118;0
19-07-2019;11:18:02;0.898146;0.49424;1.31167;0.251316;0.532998;10090;50.8309;50.4417;0;50.4906;50.5989;0
19-07-2019;11:18:03;0.920577;0.483101;1.25521;0.251316;0.518196;10070;50.7927;50.4036;0;50.3792;50.5608;0
19-07-2019;11:18:04;0.97322;0.479133;1.14214;0.254826;0.491798;10040;50.6416;50.2907;0;50.2281;50.4494;0
19-07-2019;11:18:05;0.894179;0.456703;1.26299;0.22858;0.484474;10030;50.6035;50.2525;0;50.1503;50.2983;0
19-07-2019;11:18:06;0.977035;0.467994;1.17266;0.266117;0.491798;10010;50.4555;50.0618;0;50.0771;50.2205;0
19-07-2019;11:18:07;0.954299;0.467994;1.18395;0.213474;0.522011;10010;50.3395;49.9504;0;49.9641;50.1122;0
19-07-2019;11:18:08;0.958419;0.449378;1.18395;0.273747;0.480964;10000;50.2663;49.9153;0;49.8863;49.9992;0
19-07-2019;11:18:09;0.871748;0.452888;1.33074;0.232395;0.450446;9980;50.1503;49.8405;0;49.8131;49.8833;0
19-07-2019;11:18:10;1.04494;0.460212;1.16854;0.224918;0.522011;9950;50.0771;49.7261;0;49.7002;49.8482;0
19-07-2019;11:18:11;0.932174;0.456703;1.33806;0.213474;0.484474;9930;50.0023;49.6513;0;49.6239;49.7353;0
19-07-2019;11:18:12;0.988632;0.471504;1.32647;0.247501;0.50309;9930;49.929;49.5354;0;49.5491;49.659;0
19-07-2019;11:18:13;0.747845;0.452888;1.2253;0.22858;0.472877;9910;49.8131;49.5003;0;49.5109;49.6193;0
19-07-2019;11:18:14;0.867933;0.464179;1.2137;0.25864;0.50309;9900;49.7047;49.3889;0;49.3599;49.395;0
19-07-2019;11:18:15;0.943465;0.48661;1.24392;0.239719;0.480964;9900;49.63;49.3492;0;49.3248;49.4301;0
19-07-2019;11:18:16;0.871748;0.471504;1.27031;0.269627;0.484474;9900;49.5888;49.2729;0;49.2866;49.3568;0
19-07-2019;11:18:17;0.864424;0.464179;1.39803;0.198672;0.488289;9890;49.514;49.1981;0;49.1737;49.2836;0
19-07-2019;11:18:18;0.917067;0.475624;1.27794;0.22858;0.469368;9880;49.4759;49.1249;0;49.1737;49.2439;0
19-07-2019;11:18:19;0.909743;0.479133;1.32647;0.239719;0.518196;9880;49.4408;49.0867;0;49.1386;49.1676;0
19-07-2019;11:18:20;0.917067;0.49424;1.17266;0.232395;0.491798;9850;49.3248;49.0517;0;49.0623;49.0928;0
19-07-2019;11:18:21;0.927901;0.471504;1.28542;0.22858;0.510872;9850;49.2866;48.896;0;48.9113;49.0196;0
19-07-2019;11:18:22;0.984817;0.464179;1.21767;0.224918;0.514687;9850;49.1783;48.896;0;48.8762;48.9845;0
19-07-2019;11:18:23;0.898146;0.471504;1.25521;0.22858;0.454566;9840;49.1386;48.8609;0;48.8334;48.9036;0
19-07-2019;11:18:24;0.905776;0.456703;1.35286;0.251316;0.476692;9820;49.1035;48.7877;0;48.7602;48.8304;0
19-07-2019;11:18:25;1.00694;0.464179;1.2665;0.243229;0.518196;9820;49.0623;48.7877;0;48.7984;48.7953;0
19-07-2019;11:18:26;0.954299;0.464179;1.23278;0.224918;0.495766;9810;49.0227;48.7114;0;48.6854;48.7205;0
19-07-2019;11:18:27;0.849622;0.452888;1.28145;0.205997;0.507362;9810;48.9876;48.5985;0;48.6122;48.6397;0
19-07-2019;11:18:28;0.853132;0.464179;1.31167;0.216983;0.484474;9810;48.9143;48.5603;0;48.5344;48.6397;0
19-07-2019;11:18:29;0.886854;0.467994;1.27382;0.26215;0.458076;9800;48.8411;48.4825;0;48.4962;48.5664;0
19-07-2019;11:18:30;0.913252;0.483101;1.42824;0.224918;0.518196;9780;48.7984;48.4474;0;48.4581;48.5313;0
19-07-2019;11:18:31;1.01854;0.490425;1.42443;0.25864;0.50309;9790;48.7633;48.4092;0;48.3833;48.4932;0
19-07-2019;11:18:32;0.902266;0.452888;1.28145;0.232395;0.50309;9790;48.6854;48.3741;0;48.3482;48.4199;0
19-07-2019;11:18:33;0.969711;0.449378;1.34936;0.224918;0.458076;9770;48.6503;48.3345;0;48.2719;48.3421;0
19-07-2019;11:18:34;0.785382;0.475624;1.27794;0.221103;0.446479;9760;48.5771;48.2612;0;48.2338;48.304;0
19-07-2019;11:18:35;0.913252;0.467994;1.25902;0.209506;0.488289;9760;48.5344;48.2612;0;48.1987;48.2689;0
19-07-2019;11:18:36;0.924392;0.452888;1.34539;0.239719;0.472877;9750;48.4993;48.1834;0;48.159;48.2292;0
19-07-2019;11:18:37;1.00343;0.460212;1.33806;0.202182;0.465553;9750;48.4611;48.1453;0;48.1208;48.1941;0
19-07-2019;11:18:38;0.935988;0.449378;1.42824;0.243229;0.495766;9750;48.4611;48.1102;0;48.1208;48.1132;0
19-07-2019;11:18:39;0.999619;0.456703;1.25902;0.22858;0.507362;9720;48.3879;48.0323;0;48.043;48.1132;0
19-07-2019;11:18:40;0.909743;0.445106;1.27031;0.239719;0.491798;9720;48.3482;47.9973;0;48.043;48.04;0
19-07-2019;11:18:41;0.954299;0.460212;1.14641;0.22858;0.446479;9720;48.2719;47.9973;0;47.9698;48.0049;0
19-07-2019;11:18:42;0.980545;0.479133;1.2665;0.243229;0.518196;9720;48.2719;47.9561;0;47.9347;48.0049;0
19-07-2019;11:18:43;0.95079;0.471504;1.25521;0.216983;0.462043;9720;48.2719;47.8813;0;47.8965;47.892;0
19-07-2019;11:18:44;1.00694;0.479133;1.25902;0.22858;0.458076;9710;48.2368;47.8813;0;47.8569;47.9316;0
19-07-2019;11:18:45;0.962386;0.479133;1.19905;0.251316;0.510872;9680;48.1987;47.8462;0;47.7806;47.892;0
19-07-2019;11:18:46;1.075;0.456703;1.32647;0.232395;0.50309;9690;48.1239;47.808;0;47.8218;47.892;0
19-07-2019;11:18:47;1.04143;0.471504;1.31563;0.198672;0.50309;9690;48.1239;47.7699;0;47.7806;47.8157;0
19-07-2019;11:18:48;0.898146;0.464179;1.2517;0.213474;0.522011;9710;48.0858;47.7699;0;47.7455;47.776;0
19-07-2019;11:18:49;0.87602;0.471504;1.36446;0.235904;0.510872;9680;48.0858;47.7348;0;47.7806;47.776;0
19-07-2019;11:18:50;0.977035;0.464179;1.33806;0.216983;0.442969;9670;48.0079;47.7348;0;47.7455;47.7409;0
19-07-2019;11:18:51;0.867933;0.452888;1.18746;0.213474;0.476692;9660;47.9728;47.6921;0;47.6707;47.7028;0
19-07-2019;11:18:52;0.939498;0.456703;1.35698;0.205997;0.472877;9670;47.9728;47.657;0;47.6326;47.7028;0
19-07-2019;11:18:53;0.969711;0.460212;1.36049;0.194858;0.488289;9690;47.9347;47.6188;0;47.6707;47.6677;0
19-07-2019;11:18:54;1.06737;0.467994;1.23659;0.235904;0.462043;9670;47.9728;47.657;0;47.6326;47.6295;0
19-07-2019;11:18:55;0.913252;0.471504;1.29274;0.247501;0.495766;9650;47.8614;47.6188;0;47.5944;47.5944;0
19-07-2019;11:18:56;0.898146;0.460212;1.29656;0.243229;0.458076;9650;47.8965;47.6188;0;47.5166;47.5944;0
19-07-2019;11:18:57;0.886854;0.483101;1.2401;0.213474;0.450446;9630;47.8614;47.5456;0;47.5166;47.5944;0
19-07-2019;11:18:58;0.902266;0.464179;1.2253;0.224918;0.50309;9680;47.8218;47.5059;0;47.4815;47.5944;0
19-07-2019;11:18:59;1.01503;0.460212;1.21767;0.235904;0.488289;9620;47.8218;47.5059;0;47.4815;47.5135;0
19-07-2019;11:19:00;0.932174;0.449378;1.20638;0.221103;0.462043;9620;47.7455;47.4708;0;47.4434;47.5135;0
19-07-2019;11:19:01;0.87602;0.471504;1.31563;0.26215;0.480964;9630;47.7455;47.4296;0;47.4434;47.4403;0
19-07-2019;11:19:02;0.905776;0.460212;1.3756;0.22858;0.499275;9640;47.7104;47.3945;0;47.4083;47.4403;0
19-07-2019;11:19:03;0.909743;0.464179;1.29274;0.235904;0.551919;9660;47.7455;47.4296;0;47.4083;47.4403;0
19-07-2019;11:19:04;0.781567;0.456703;1.31563;0.247501;0.50309;9660;47.7455;47.3548;0;47.3304;47.4403;0
19-07-2019;11:19:05;0.95079;0.467994;1.43175;0.235904;0.480964;9640;47.7455;47.3945;0;47.3686;47.4403;0
19-07-2019;11:19:06;0.95079;0.452888;1.39422;0.235904;0.472877;9630;47.6356;47.3548;0;47.3686;47.3655;0
19-07-2019;11:19:07;0.962386;0.471504;1.43175;0.198672;0.480964;9640;47.6707;47.2816;0;47.3304;47.4037;0
19-07-2019;11:19:08;1.02235;0.464179;1.34539;0.224918;0.480964;9620;47.6356;47.3198;0;47.2953;47.3655;0
19-07-2019;11:19:09;0.95079;0.456703;1.29656;0.205997;0.469368;9620;47.5975;47.3198;0;47.2953;47.3304;0
19-07-2019;11:19:10;0.909743;0.449378;1.18395;0.213474;0.458076;9610;47.6356;47.3198;0;47.2953;47.3304;0
19-07-2019;11:19:11;0.898146;0.460212;1.19478;0.198672;0.439155;9590;47.5975;47.2816;0;47.2541;47.2892;0
19-07-2019;11:19:12;0.902266;0.471504;1.46975;0.232395;0.458076;9600;47.5975;47.2816;0;47.2541;47.3304;0
19-07-2019;11:19:13;0.856947;0.449378;1.33425;0.224918;0.442969;9610;47.5975;47.2435;0;47.2541;47.2892;0
19-07-2019;11:19:14;0.943465;0.467994;1.33806;0.25864;0.540932;9620;47.5593;47.2816;0;47.2541;47.2892;0
19-07-2019;11:19:15;0.871748;0.464179;1.37911;0.235904;0.472877;9600;47.5593;47.2084;0;47.2541;47.2496;0
19-07-2019;11:19:16;0.849622;0.471504;1.30007;0.239719;0.465553;9600;47.5593;47.2435;0;47.219;47.2496;0
19-07-2019;11:19:17;0.807813;0.460212;1.15023;0.216983;0.442969;9590;47.5593;47.2435;0;47.1794;47.2145;0
19-07-2019;11:19:18;0.856947;0.456703;1.20287;0.22858;0.462043;9610;47.5242;47.2084;0;47.1794;47.2145;0
19-07-2019;11:19:19;0.962386;0.48661;1.29656;0.213474;0.472877;9610;47.5242;47.2084;0;47.1794;47.2145;0
19-07-2019;11:19:20;0.913252;0.452888;1.32647;0.266117;0.465553;9590;47.5242;47.1656;0;47.1794;47.1763;0
19-07-2019;11:19:21;0.894179;0.460212;1.51858;0.216983;0.484474;9580;47.4815;47.1656;0;47.1443;47.2145;0
19-07-2019;11:19:22;0.886854;0.452888;1.39803;0.221103;0.462043;9590;47.4815;47.2084;0;47.1443;47.1412;0
19-07-2019;11:19:23;0.905776;0.456703;1.46593;0.209506;0.424048;9600;47.4464;47.1305;0;47.1061;47.1412;0
19-07-2019;11:19:24;0.890669;0.467994;1.34188;0.22858;0.454566;9600;47.4464;47.1305;0;47.1061;47.1763;0
19-07-2019;11:19:25;0.838026;0.452888;1.23278;0.232395;0.462043;9600;47.4464;47.1305;0;47.1443;47.1763;0
19-07-2019;11:19:26;0.996109;0.456703;1.24392;0.224918;0.465553;9580;47.4815;47.0924;0;47.1061;47.1763;0
19-07-2019;11:19:27;0.886854;0.445106;1.32296;0.221103;0.450446;9600;47.4083;47.0924;0;47.1061;47.1412;0
19-07-2019;11:19:28;0.864424;0.456703;1.32296;0.216983;0.454566;9600;47.4464;47.0924;0;47.1061;47.1031;0
19-07-2019;11:19:29;0.932174;0.449378;1.28542;0.216983;0.495766;9590;47.4083;47.1305;0;47.068;47.068;0
19-07-2019;11:19:30;0.845502;0.475624;1.31167;0.269627;0.476692;9570;47.4083;47.0924;0;47.1061;47.068;0
19-07-2019;11:19:31;0.778058;0.449378;1.30434;0.213474;0.424048;9570;47.4083;47.1305;0;47.068;47.1031;0
19-07-2019;11:19:32;0.781567;0.460212;1.27794;0.22858;0.484474;9570;47.4083;47.0573;0;47.1061;47.1031;0
19-07-2019;11:19:33;0.781567;0.456703;1.31167;0.232395;0.435645;9570;47.3732;47.0573;0;47.0329;47.1031;0
19-07-2019;11:19:34;0.841535;0.456703;1.29274;0.224918;0.458076;9580;47.3732;47.0176;0;47.0329;47.068;0
19-07-2019;11:19:35;0.920577;0.430457;1.23278;0.202182;0.439155;9580;47.3732;47.0573;0;46.9902;47.068;0
19-07-2019;11:19:36;0.909743;0.483101;1.31167;0.235904;0.442969;9580;47.4083;47.0176;0;47.0329;47.068;0
19-07-2019;11:19:37;0.845502;0.456703;1.27794;0.254826;0.458076;9580;47.3732;47.0176;0;46.9902;47.0253;0
19-07-2019;11:19:38;0.781567;0.467994;1.20287;0.25864;0.439155;9580;47.3335;47.0176;0;46.9902;47.0253;0
19-07-2019;11:19:39;0.853132;0.471504;1.28923;0.213474;0.462043;9570;47.2953;46.9795;0;46.9551;46.9871;0
19-07-2019;11:19:40;0.894179;0.449378;1.32647;0.254826;0.450446;9560;47.2953;46.9795;0;46.9902;47.0253;0
19-07-2019;11:19:41;0.823377;0.452888;1.402;0.239719;0.559243;9570;47.2953;46.9795;0;46.9902;47.0253;0
19-07-2019;11:19:42;0.898146;0.467994;1.2253;0.239719;0.548409;9580;47.2953;46.9795;0;46.9551;46.9871;0
19-07-2019;11:19:43;0.913252;0.452888;1.29656;0.209506;0.476692;9570;47.3335;46.9444;0;46.9551;46.9871;0
19-07-2019;11:19:44;0.755169;0.460212;1.16503;0.221103;0.442969;9560;47.2602;47.0176;0;46.9169;46.9871;0
19-07-2019;11:19:45;0.758984;0.471504;1.2665;0.221103;0.435645;9560;47.219;46.9444;0;46.9902;46.9871;0
19-07-2019;11:19:46;0.913252;0.449378;1.43175;0.22858;0.454566;9560;47.2602;46.9444;0;46.9169;46.952;0
19-07-2019;11:19:47;0.87602;0.449378;1.30785;0.205997;0.439155;9560;47.2602;46.9444;0;46.9169;46.9871;0
19-07-2019;11:19:48;0.77409;0.471504;1.30434;0.22858;0.439155;9570;47.219;46.9444;0;46.8818;46.952;0
19-07-2019;11:19:49;0.849622;0.456703;1.42061;0.235904;0.442969;9560;47.2953;46.9444;0;46.8818;46.952;0
19-07-2019;11:19:50;0.87953;0.445106;1.42061;0.239719;0.450446;9560;47.2602;46.9444;0;46.8818;46.9123;0
19-07-2019;11:19:51;0.796979;0.467994;1.27031;0.26215;0.476692;9560;47.2602;46.9017;0;46.8818;46.9871;0
19-07-2019;11:19:52;0.826886;0.460212;1.32647;0.266117;0.450446;9560;47.219;46.9444;0;46.8818;46.8772;0
19-07-2019;11:19:53;0.87602;0.460212;1.38689;0.209506;0.43183;9560;47.2602;46.8666;0;46.8818;46.952;0
19-07-2019;11:19:54;0.996109;0.456703;1.36446;0.221103;0.488289;9560;47.219;46.9017;0;46.9169;46.952;0
19-07-2019;11:19:55;0.943465;0.471504;1.27031;0.209506;0.465553;9550;47.1839;46.8666;0;46.9169;46.9123;0
19-07-2019;11:19:56;0.841535;0.456703;1.22881;0.232395;0.401923;9550;47.2602;46.9017;0;46.8818;46.9123;0
19-07-2019;11:19:57;0.81529;0.449378;1.36049;0.239719;0.472877;9550;47.1839;46.8666;0;46.9169;46.9123;0
19-07-2019;11:19:58;0.860456;0.445106;1.12734;0.251316;0.510872;9560;47.219;46.8666;0;46.8818;46.8772;0
19-07-2019;11:19:59;0.898146;0.467994;1.19127;0.216983;0.465553;9550;47.219;46.9017;0;46.8818;46.9123;0
19-07-2019;11:20:00;0.939498;0.460212;1.2137;0.205997;0.514687;9550;47.2602;46.8666;0;46.8818;46.9123;0
19-07-2019;11:20:01;0.883345;0.460212;1.40963;0.198672;0.454566;9550;47.1839;46.9017;0;46.8818;46.9123;0
19-07-2019;11:20:02;0.853132;0.452888;1.27382;0.190585;0.469368;9550;47.219;46.9017;0;46.9169;46.9123;0
19-07-2019;11:20:03;0.943465;0.456703;1.17998;0.190585;0.469368;9550;47.2602;46.8666;0;46.8818;46.9123;0
19-07-2019;11:20:04;0.902266;0.460212;1.30434;0.209506;0.518196;9550;47.219;46.8666;0;46.8421;46.9123;0
19-07-2019;11:20:05;0.758984;0.456703;1.30785;0.224918;0.420233;9560;47.1839;46.9017;0;46.8818;46.952;0
19-07-2019;11:20:06;0.853132;0.456703;1.34539;0.194858;0.450446;9550;47.2602;46.9017;0;46.8818;46.9123;0
19-07-2019;11:20:07;0.894179;0.464179;1.27382;0.232395;0.439155;9550;47.2602;46.9444;0;46.8818;46.9123;0
19-07-2019;11:20:08;0.935988;0.445106;1.23278;0.216983;0.484474;9550;47.1839;46.9017;0;46.8818;46.8772;0
19-07-2019;11:20:09;0.932174;0.479133;1.33074;0.269627;0.442969;9550;47.219;46.8666;0;46.9169;46.9123;0
19-07-2019;11:20:10;0.841535;0.452888;1.31167;0.216983;0.458076;9550;47.219;46.8666;0;46.8818;46.8772;0
19-07-2019;11:20:11;0.894179;0.467994;1.23278;0.216983;0.446479;9550;47.1839;46.9017;0;46.9169;46.8772;0
19-07-2019;11:20:12;0.819104;0.452888;1.40551;0.251316;0.491798;9540;47.219;46.9017;0;46.8421;46.8391;0
19-07-2019;11:20:13;0.860456;0.449378;1.25902;0.194858;0.499275;9550;47.1839;46.9444;0;46.8818;46.8772;0
19-07-2019;11:20:14;0.962386;0.467994;1.27031;0.243229;0.480964;9550;47.1839;46.8666;0;46.8818;46.8391;0
